Faller : False
Time X Y
0.0 -0.753760199787 -2.91414222357
40.0 -0.767310236508 -2.83795528212
80.0 -0.78748386466 -2.85977887655
120.0 -0.814360457175 -3.02510922678
160.0 -0.834617510021 -3.16308011351
200.0 -0.829776459976 -3.21212083045
240.0 -0.784103269456 -3.2473675347
280.0 -0.749091464478 -3.45519928042
320.0 -0.726527249355 -3.53287780433
360.0 -0.740876591006 -3.35221873734
400.0 -0.844074271149 -3.31584804831
440.0 -0.996577022638 -3.31754674378
480.0 -1.16394596837 -3.29949894307
520.0 -1.27461882299 -3.18756235393
560.0 -1.35910622831 -2.97419700944
600.0 -1.45648071205 -2.87309914079
640.0 -1.56534126945 -2.81160564564
680.0 -1.66415546249 -2.80241754522
720.0 -1.72917118791 -2.80584815926
760.0 -1.74110181722 -2.71953522
800.0 -1.71734354618 -2.63998494849
840.0 -1.71004942783 -2.59231383704
880.0 -1.71524085476 -2.46504493215
920.0 -1.67041861317 -2.40392322167
960.0 -1.64332891561 -2.4211957252
1000.0 -1.6341461485 -2.49457455019
1040.0 -1.64736556184 -2.52802214988
1080.0 -1.70349763731 -2.50988428953
1120.0 -1.76361445772 -2.60288380473
1160.0 -1.79757823499 -2.74756784409
1200.0 -1.8329548138 -2.9107589964
1240.0 -1.89226978404 -3.11115653878
1280.0 -1.98841602235 -3.41631986821
1320.0 -2.0308671934 -3.68484913028
1360.0 -1.98479672278 -3.76122012963
1400.0 -1.93882715821 -3.8298117187
1440.0 -1.93744218095 -3.93963892469
1480.0 -1.93120335828 -4.06983864771
1520.0 -1.90114603265 -4.1243925222
1560.0 -1.88464872864 -3.96442020716
1600.0 -1.90833931655 -3.88572851742
1640.0 -2.00236562857 -3.85239661938
1680.0 -2.08069899126 -3.63812806394
1720.0 -2.14988437133 -3.4678879743
1760.0 -2.22407839112 -3.34819151629
1800.0 -2.27273026975 -3.20340524479
1840.0 -2.31716129924 -3.11402207242
1880.0 -2.35002827943 -2.95669867619
1920.0 -2.33949106979 -2.84792133271
1960.0 -2.32387881025 -2.93055515179
2000.0 -2.32282547435 -3.01838150506
2040.0 -2.30047335513 -3.06185474958
2080.0 -2.2449692304 -3.13814482563
2120.0 -2.19449409611 -3.30529869056
2160.0 -2.20951978632 -3.43267827924
2200.0 -2.20844448506 -3.467907516
2240.0 -2.16357936636 -3.5440509928
2280.0 -2.09695698585 -3.66954856699
2320.0 -2.09340758172 -3.60341720571
2360.0 -2.10941995279 -3.60127062564
2400.0 -2.14284457346 -3.71501018812
2440.0 -2.17209525814 -3.68022247913
2480.0 -2.16560050304 -3.67768992225
2520.0 -2.1350001954 -3.71762973456
2560.0 -2.10573324682 -3.53552225163
2600.0 -2.12960873296 -3.36964976557
2640.0 -2.2010749436 -3.29605269537
2680.0 -2.28247645663 -3.09235567429
2720.0 -2.35997960485 -2.87456268917
2760.0 -2.4124615586 -2.72787773392
2800.0 -2.4390010977 -2.48998062006
2840.0 -2.45025639052 -2.3148125726
2880.0 -2.47833334454 -2.32042304265
2920.0 -2.4898957813 -2.38502077638
2960.0 -2.44575937616 -2.30087208935
3000.0 -2.39829740865 -2.28124286958
3040.0 -2.34147912221 -2.47539226208
3080.0 -2.23934105171 -2.71590839742
3120.0 -2.15265720912 -2.79014373909
3160.0 -2.05040366693 -2.85628701471
3200.0 -1.99300143355 -3.12280955053
3240.0 -1.96509223023 -3.40099452443
3280.0 -1.90145280929 -3.50211758519
3320.0 -1.8662802861 -3.58240897135
3360.0 -1.89305324219 -3.70026979221
3400.0 -1.91580159171 -3.79167327469
3440.0 -1.90043445752 -3.7938149242
3480.0 -1.90300009439 -3.59533903702
3520.0 -1.89572537404 -3.31496349343
3560.0 -1.86440771743 -3.23936061522
3600.0 -1.82717400662 -3.33698253165
3640.0 -1.77979686289 -3.45186123722
3680.0 -1.74440124753 -3.53031194112
3720.0 -1.72501209907 -3.65417641135
3760.0 -1.65888691209 -3.81663588373
3800.0 -1.57923497644 -3.94500557668
3840.0 -1.50318276959 -3.95258681298
3880.0 -1.45147047538 -3.78467773295
3920.0 -1.37645859764 -3.74723315823
3960.0 -1.2834336232 -3.72241389271
4000.0 -1.16836596062 -3.54023771786
4040.0 -1.10249009798 -3.43029523972
4080.0 -1.04660843594 -3.26151539653
4120.0 -0.994249107972 -3.00983622058
4160.0 -0.982369694742 -2.81729934345
4200.0 -1.00714299123 -2.82911374355
4240.0 -1.04845498031 -2.92128870863
4280.0 -1.11323376605 -2.89962671317
4320.0 -1.13400429816 -2.88443285207
4360.0 -1.11850469859 -2.98420505328
4400.0 -1.07820849334 -3.12075890499
4440.0 -1.00412625435 -3.15901987105
4480.0 -0.94323554518 -3.01814639268
4520.0 -0.905106025294 -2.90564266817
4560.0 -0.935440416421 -2.86464632416
4600.0 -0.980384306484 -2.75398259252
4640.0 -1.0307530873 -2.56490514103
4680.0 -1.08278581492 -2.3393928224
4720.0 -1.15108799487 -2.20232027033
4760.0 -1.20022318475 -2.22528899349
4800.0 -1.26863070736 -2.32209226077
4840.0 -1.37546689609 -2.37255137496
4880.0 -1.37893246498 -2.49677308878
4920.0 -1.37743715773 -2.65817261855
4960.0 -1.40923789419 -2.86558108667
5000.0 -1.43341599164 -3.12217766903
5040.0 -1.40389721154 -3.37076291933
5080.0 -1.34576569605 -3.58902513922
5120.0 -1.29890410789 -3.86637129786
5160.0 -1.29403886592 -4.01136322717
5200.0 -1.30615438611 -3.91735071586
5240.0 -1.36215366808 -3.70940772757
5280.0 -1.42635957218 -3.51951656788
5320.0 -1.43414316109 -3.38467610602
5360.0 -1.43420066301 -3.37085180896
5400.0 -1.44406735857 -3.33374866265
5440.0 -1.4247290053 -3.13333426534
5480.0 -1.37872020446 -3.04263923933
5520.0 -1.34197889011 -3.01374973575
5560.0 -1.30722161043 -2.89034947807
5600.0 -1.29656364496 -2.78007168874
5640.0 -1.34124827312 -2.76301123491
5680.0 -1.43031400335 -2.89445313631
5720.0 -1.51241661729 -3.1320452333
5760.0 -1.603065495 -3.4439212344
5800.0 -1.74732239881 -3.60436139829
5840.0 -1.83748096055 -3.54756310136
5880.0 -1.90560272823 -3.53808914889
