Faller : False
Time X Y
0.0 -2.64774920882 -4.17384572128
40.0 -2.63449143293 -4.14540117278
80.0 -2.62521607086 -4.14042185984
120.0 -2.6231106939 -4.15148822261
160.0 -2.62330297568 -4.0862340911
200.0 -2.64855708393 -3.99627614376
240.0 -2.67396006989 -3.91983120851
280.0 -2.69926823253 -3.84930187325
320.0 -2.77395242592 -3.78492178146
360.0 -2.84698792389 -3.76372178021
400.0 -2.8837950258 -3.81683945088
440.0 -2.90901046715 -3.90259976743
480.0 -2.93696695685 -3.98247461933
520.0 -2.96397519351 -4.05518871606
560.0 -2.99122541619 -4.08424342287
600.0 -3.01732231676 -4.10266521096
640.0 -3.02367248872 -4.14012465313
680.0 -3.03040728744 -4.07546777979
720.0 -3.02761860152 -3.93726482027
760.0 -3.01363353836 -3.83255013867
800.0 -3.02858506654 -3.75338685857
840.0 -3.06753643277 -3.67194152904
880.0 -3.11259557666 -3.64878476696
920.0 -3.1591891899 -3.6568583969
960.0 -3.17735849204 -3.66424269114
1000.0 -3.15714964552 -3.67801735196
1040.0 -3.15158458477 -3.69676495122
1080.0 -3.16224780005 -3.71203187131
1120.0 -3.15969882909 -3.73408856027
1160.0 -3.14653761101 -3.72899008543
1200.0 -3.12382981353 -3.68584905798
1240.0 -3.09802383479 -3.67196001991
1280.0 -3.08846615396 -3.66983047728
1320.0 -3.0624891188 -3.65308779667
1360.0 -3.04746239545 -3.66305721036
1400.0 -3.0586722733 -3.71134996716
1440.0 -3.0422261618 -3.76772052457
1480.0 -3.01552503393 -3.82780645593
1520.0 -2.9871160254 -3.91455990497
1560.0 -2.94797975347 -4.02941077271
1600.0 -2.9168902677 -4.17626115079
1640.0 -2.91132761038 -4.27293969625
1680.0 -2.9023091125 -4.31490044569
1720.0 -2.89662417919 -4.26891480359
1760.0 -2.88453396021 -4.1450760235
1800.0 -2.84309066388 -3.9970280249
1840.0 -2.78510371704 -3.86877763062
1880.0 -2.75558913323 -3.74772540504
1920.0 -2.74933940082 -3.66563499576
1960.0 -2.72439748865 -3.58100104575
2000.0 -2.68092096843 -3.57706750307
2040.0 -2.63392934664 -3.64817501582
2080.0 -2.61422990624 -3.722755672
2120.0 -2.60559867259 -3.84252702671
2160.0 -2.57256331068 -4.03364003744
2200.0 -2.54825043136 -4.28964962917
2240.0 -2.51972458804 -4.48392014542
2280.0 -2.53443808224 -4.47077268968
2320.0 -2.57139181069 -4.2735195316
2360.0 -2.58653037286 -4.12616279284
2400.0 -2.56279422676 -4.01699912743
2440.0 -2.52013346471 -3.9034064275
2480.0 -2.47656214869 -3.75066950409
2520.0 -2.42948226305 -3.6406215105
2560.0 -2.39175981996 -3.56180512591
2600.0 -2.38189590679 -3.54253905442
2640.0 -2.36428334866 -3.5246574021
2680.0 -2.36780546781 -3.54364345933
2720.0 -2.37038559624 -3.57788317287
2760.0 -2.35054895494 -3.59344261787
2800.0 -2.3526597296 -3.59941806856
2840.0 -2.36727488296 -3.5824634549
2880.0 -2.35752772246 -3.57434719516
2920.0 -2.34438938389 -3.60130307459
2960.0 -2.33118089382 -3.64178413139
3000.0 -2.32196534576 -3.72767912937
3040.0 -2.32855224719 -3.83606451064
3080.0 -2.3192729342 -4.00298560648
